Index,  Easting,  Northing,  Elevation,  X,  Y,  Deformation (mm),  Range (m)
5031, 707.884418048663, -313.001244885675, -238.747578799688, 97, 24, -0.532497, 809.9818
5032, 686.7640558381, -310.753766489458, -232.517496936656, 98, 24, 1.246849, 788.8455
5033, 684.064991962456, -316.651004340719, -232.517496936656, 99, 24, 0.7579397, 788.8455
5034, 701.337121297932, -332.002847313522, -239.350495170778, 100, 24, 1.83915, 812.0273
5035, 699.041158259632, -338.30850606397, -239.551467294475, 101, 24, 1.372522, 812.7091
5036, 686.176649925592, -339.399762727975, -236.134959182153, 102, 24, 1.821408, 801.1182
5037, 683.231145072857, -345.290886420921, -236.134959182153, 103, 24, 1.509846, 801.1182
5038, 677.340408759671, -349.662147588602, -235.130116554192, 104, 24, 1.269519, 797.7091
5039, 674.306936065008, -355.476866715138, -235.130116554192, 105, 24, 0.9852842, 797.7091
5040, 651.143743822066, -350.457939505562, -228.096146196373, 106, 24, 0.7336374, 773.8455
5041, 653.81469430859, -359.184291090532, -230.105849442818, 107, 24, 0.8433355, 780.6636
5042, 647.85859156614, -363.203201845989, -229.100988824334, 108, 24, 1.060835, 777.2545
5043, 645.275259043395, -369.08725307312, -229.301960948031, 109, 24, 1.22104, 777.9363
5044, 628.007231602962, -366.416904418, -224.277693836657, 110, 24, 0.2394354, 760.8909
5045, 624.831431290014, -371.80655354762, -224.277693836657, 111, 24, 0.6968049, 760.8909
5046, 615.482256501689, -373.450977968256, -222.067018466516, 112, 24, 0.9807861, 753.3909
5047, 604.489280921407, -373.934089223019, -219.253444715806, 113, 24, 0.8177321, 743.8455
5048, 597.39185222786, -376.688547404341, -217.846639849929, 114, 24, 0.4241095, 739.0727
5049, 593.580703248623, -381.462170707817, -217.645667726232, 115, 24, 0.9636643, 738.3909
5050, 590.276731592706, -386.555066052021, -217.645667726232, 116, 24, 0.7598126, 738.3909
5051, 578.257717910746, -385.833524543489, -214.430149728129, 117, 24, 0.3346896, 727.4818
5052, 571.144914441955, -388.230583706345, -213.023362852774, 118, 24, 0.1346335, 722.7091
5053, 568.854816922336, -393.871943395715, -213.425289109645, 119, 24, 0.4678244, 724.0727
5054, 559.588067784194, -394.621344461947, -211.214613739504, 120, 24, 0.684216, 716.5727
5055, 556.701337699838, -399.801340971578, -211.4155858632, 121, 24, 0.2212172, 717.2545
5056, 549.559608201894, -401.884153870718, -210.008798987845, 122, 24, 0.5964917, 712.4818
5057, 542.946058371166, -404.2629372921, -208.802966245665, 123, 24, 0.2138127, 708.3909
5058, 539.447788968874, -408.919341368704, -208.802966245665, 124, 24, 0.4249231, 708.3909
5059, 528.172512402115, -407.575005090951, -205.788420371259, 125, 24, 0.2674007, 698.1636
5060, 519.522665411316, -408.079622413572, -203.778717124814, 126, 24, 0.4221119, 691.3455
5061, 514.46576783653, -411.313798557549, -203.175800753723, 127, 24, 0.8538604, 689.3
5062, 510.402522289914, -415.313688745644, -202.974828630027, 128, 24, 0.4787508, 688.6182
5063, 501.290516731863, -415.118689071468, -200.764153259885, 129, 24, 0.3255175, 681.1182
5064, 496.703957140764, -418.576596336399, -200.362209012492, 130, 24, 0.8391855, 679.7545
5065, 496.546344868487, -425.803467831421, -201.769013878369, 131, 24, 0.1795881, 684.5273
5066, 502.191815679525, -438.198652204195, -205.587448247562, 132, 24, 0.4057614, 697.4818
5067, 502.300750664666, -445.963676250808, -207.195207246614, 133, 24, 0.2761145, 702.9363
5068, 498.445203323853, -450.268835182788, -207.195207246614, 134, 24, 0.1259046, 702.9363
5069, 499.349704522092, -458.949509048226, -209.204910493059, 135, 24, 0.5164919, 709.7545
5070, 499.665487978874, -467.233752733884, -211.013641615807, 136, 24, 0.9145048, 715.8909
5071, 473.913333426655, -450.858090999767, -201.769013878369, 137, 24, 3.918261, 684.5273
5072, 476.10272772977, -460.809337252702, -204.381615505382, 138, 24, 0.2552676, 693.3909
5073, 477.227069936599, -469.916970873826, -206.592290875523, 139, 24, 0.1634145, 700.8909
5074, 477.769305464133, -478.616621780484, -208.602012112491, 140, 24, 0.6705909, 707.7091
5075, 476.827857520491, -485.96484481063, -210.008798987845, 141, 24, -0.3907084, 712.4818
5076, 382.61287978115, 166.136567851901, -132.647126608447, 1, 23, -0.1098452, 437.7091
5077, 381.037119037464, 161.570252285711, -131.614007191234, 2, 23, -0.1770649, 434.3
5078, 382.41312429067, 158.285927606618, -131.614007191234, 3, 23, -0.1769533, 434.3
5079, 440.996001652761, 178.105518137115, -151.243294614913, 4, 23, -0.7099471, 499.0727
5080, 442.512052793078, 174.304710772454, -151.243294614913, 5, 23, -0.6704357, 499.0727
5081, 443.995346659661, 170.491000375914, -151.243294614913, 6, 23, -0.9179516, 499.0727
5082, 493.521573601078, 184.652352181529, -167.566588805538, 7, 23, 2.249453, 552.9363
5083, 494.48151178034, 180.17693630054, -167.359963072433, 8, 23, 3.653841, 552.2545
5084, 516.834412524165, 183.300245300239, -174.385182508134, 9, 23, 0.1332798, 575.4363
5085, 523.920396158828, 180.753942149801, -176.244795609457, 10, 23, -0.07795525, 581.5727
5086, 526.072198262596, 176.446196400686, -176.451421342561, 11, 23, 0.6329403, 582.2545
5087, 527.570824115853, 171.91347693194, -176.451421342561, 12, 23, 0.3416672, 582.2545
5088, 537.083814026415, 169.915871236954, -179.137537376303, 13, 23, -0.102828, 591.1182
5089, 538.525847085034, 165.28865238945, -179.137537376303, 14, 23, 0.09020519, 591.1182
5090, 546.778524062167, 162.687485801866, -181.410401943835, 15, 23, 0.4978065, 598.6182
5091, 550.03105657075, 158.516929692603, -182.030279143149, 16, 23, 0.6699629, 600.6636
5092, 557.63322903663, 155.524291589804, -184.096517977576, 17, 23, 0.4904175, 607.4818
5093, 558.323326590228, 150.551637988716, -183.889892244471, 18, 23, 0.2237835, 606.8
5094, 560.226754407538, 145.906158356408, -184.096517977576, 19, 23, 0.5547314, 607.4818
5095, 574.06467316738, 144.247599451555, -188.228995646431, 20, 23, 0.8441906, 621.1182
5096, 575.916004772507, 139.456075025502, -188.435621379536, 21, 23, 0.835207, 621.8
5097, 584.055306043191, 136.118138052217, -190.708485947068, 22, 23, 0.833025, 629.3
5098, 584.570765418636, 130.946010485993, -190.501860213963, 23, 23, 0.6194382, 628.6182
5099, 586.946247721689, 126.184806010585, -190.915111680172, 24, 23, 0.5089073, 629.9818
5100, 598.192441922515, 123.227749171021, -194.221086416609, 25, 23, 0.6513147, 640.8909
5101, 599.230520688248, 118.076495606321, -194.221086416609, 26, 23, 0.2518024, 640.8909
5102, 600.862800760651, 113.036629674462, -194.427712149713, 27, 23, 0.5798969, 641.5727
5103, 602.452668637012, 107.977408119322, -194.634337882818, 28, 23, 0.5536537, 642.2545
5104, 608.483637898191, 103.663048705207, -196.287343747655, 29, 23, 0.7964687, 647.7091
5105, 616.408870428222, 99.5636545135685, -198.560208315187, 30, 23, 0.7909985, 655.2091
5106, 593.477188977658, 90.6274193921302, -190.915111680172, 31, 23, 0.7777557, 629.9818
5107, 600.66625219022, 86.4434860845008, -192.9813505146, 32, 23, 0.5886211, 636.8
5108, 600.743849393423, 81.1852914734942, -192.774724781495, 33, 23, 0.5725975, 636.1182
5109, 611.089542571328, 77.2357642715309, -195.874092281446, 34, 23, 1.21467, 646.3455
5110, 611.086131145123, 71.8993236819993, -195.667466548341, 35, 23, 0.9515257, 645.6636
5111, 622.662965143819, 67.8353324913555, -199.180067017882, 36, 23, 2.263477, 657.2545
5112, 623.223556205428, 62.4755911261828, -199.180067017882, 37, 23, 1.862222, 657.2545
